"Topic","1"," "," "
"0.30938","288","El-dosuky-2020-Using IoT and Blockchain for He",""
"0.2846","481","Jain-2021-Framework for Securing IoT Ecosystem",""
"0.27479","564","Korkmaz-2019-Sustainable Member Motivation Sys",""
"0.27307","82","Barka-2021-Sthm_ A secured and trusted healthc",""
"0.27295","50","Arif-2023-Decentralized recommender system for",""
"0.26624","12","Afaq-2022-Mobile-based Patient-centric EMR Sha",""
"0.25674","736","Mkrttchian-2021-The Impact of Blockchain Techn",""
"0.25613","31","Alharbi-2021-A Blockchain Based Secure IoT Sol",""
"0.25153","712","Manchanda-2020-Neoteric security and privacy s",""
"0.25114","340","Gamidullaeva-2023-A Design Concept for a Touri",""
"0.25092","581","Kurkin-2021-Corporate Database Management on t",""
"0.24976","878","Samanta-2023-Secure 6G Communication in Smart",""
"0.24333","21","Ahmed-2022-The Digital and Cyberspace Moderniz",""
"0.23762","781","Ozpinar-2023-A Hyper-Integrated Mobility as a",""
"0.23316","705","Mahapatra-2022-A Hybrid Connected Approach of",""
"0.23142","703","Maestre-2022-The application of blockchain alg",""
"0.23109","909","Sharma-2022-Frontiers of Blockchain for Railwa",""
"0.22966","342","Gamundani-2018-An Overview of Potential Authen",""
"0.22956","38","Amarasinghe-2022-SUPPLYDECK - A Blockchain-Bas",""
"0.22838","788","Pandi-Perumal-2021-The Blockchain Never Sleeps",""
"-","-","-","-"
"Topic","2"," "," "
"0.35101","282","Egozcue-2002-Diploid sperm and the origin of t",""
"0.30447","390","Gupta-2022-Integration of blockchain with emer",""
"0.28017","971","Tekiner-2021-SoK_ Cryptojacking malware",""
"0.27545","360","Gomez-2022-Watch Your Back_ Identifying Cyberc",""
"0.27404","802","Phillips-2020-Tracing Cryptocurrency Scams_ Cl",""
"0.23662","643","Lin-2019-An Evaluation of Bitcoin Address Clas",""
"0.22713","987","Toyoda-2018-Multi-Class Bitcoin-Enabled Servic",""
"0.21513","884","Saxena-2022-Integration of Back-Propagation Ne",""
"0.20836","1238","Zola-2020-Generative Adversarial Networks for",""
"0.20398","949","Sun-2022-GAME-BC_ A Graph Attention Model for",""
"0.20108","125","Bonifazi-2023-Performing Wash Trading on NFTs_",""
"0.18706","1237","Zola-2019-Bitcoin and cybersecurity_ Temporal",""
"0.17441","886","Scholten-2020-Inside the decentralised casino_",""
"0.17296","292","Ellul-2022-SoliNomic_ A Self-modifying Smart C",""
"0.16855","1180","Zhang-2020-Transaction community identificatio",""
"0.16498","669","Liu-2021-Characterizing key agents in the cryp",""
"0.16369","459","Huang-2022-Temporal Analysis of Transaction Eg",""
"0.16251","554","Kim-2022-Advanced Drone Swarm Security by Usin",""
"0.16201","442","Hu-2021-Blockchain-based public ecosystem for",""
"0.15891","970","Tasca-2018-The evolution of the bitcoin econom",""
"-","-","-","-"
"Topic","3"," "," "
"0.22969","846","Ranchal-Pedrosa-2022-Trap_ The Bait of Rationa",""
"0.22517","664","Liu-2020-Game Theoretic Approach for Secure an",""
"0.19219","605","Li-2019-Bitcoin Fee Decisions in Transaction C",""
"0.19086","257","Dimitri-2022-Quadratic Voting in Blockchain Go",""
"0.18776","750","Nabi-2020-Game-Theoretic Analysis of an Incent",""
"0.18522","845","Ranchal-Pedrosa-2021-Rational Agreement in the",""
"0.17713","516","Kakkar-2022-Blockchain and IoT-Driven Optimize",""
"0.16925","903","Shanmuga Skandh-2022-Analysis of Cryptocurrenc",""
"0.16775","869","Sako-2022-Distributed Random Number Generation",""
"0.15319","624","Li-2022-Analyzing Bitcoin transaction fees usi",""
"0.14919","1074","Wu-2020-Group Activity Matching with Blockchai",""
"0.14632","1148","Ye-2021-A Recommendation Scheme with Reputatio",""
"0.14585","141","Bu-2020-Toward Blockchain-Assisted Gamified Cr",""
"0.14377","737","Mondal-2020-BIND_ Blockchain-based flow-table",""
"0.14087","252","Dhamal-2023-A game theoretic framework for dis",""
"0.13958","602","Li-2018-Transaction Queuing Game in Bitcoin Bl",""
"0.13429","69","Bacis-2021-I Told You Tomorrow_ Practical Time",""
"0.13394","123","Bojinov-2014-Neuroscience meets cryptography_",""
"0.12749","194","Chen-2021-An incentive-compatible rational sec",""
"0.12508","608","Li-2019-Decentralized release of self-emerging",""
"-","-","-","-"
"Topic","4"," "," "
"0.22467","273","Du-2019-Anlysis and design of activity degree",""
"0.21292","819","Qi-2022-Security Evaluation Model of Blockchai",""
"0.20429","451","Huang-2020-Fair and Protected Profit Sharing f",""
"0.20397","1188","Zhang-2022-Economic Analysis of Decentralized",""
"0.16172","463","Huang-2023-Profit Sharing for Data Producer an",""
"0.1525","785","Pan-2021-Dividend or No Dividend in Delegated",""
"0.14808","1237","Zola-2019-Bitcoin and cybersecurity_ Temporal",""
"0.14463","507","Jin-2018-Evolutionary game analysis on permiss",""
"0.14379","204","Chen-2022-DIM-DS_ Dynamic Incentive Model for",""
"0.14351","469","Huo-2022-Evolutionary Game Analysis of Standar",""
"0.13625","499","Jiang-2022-Economic Analysis of Loot Box Marke",""
"0.12563","687","Lou-2018-Research on the Cooperative Behavior",""
"0.12279","56","Asheralieva-2020-Distributed Dynamic Resource",""
"0.11406","1093","Xin-2020-Stability and Hopf Bifurcation of a S",""
"0.11222","817","Qi-2022-Collusion Attack Analysis and Detectio",""
"0.11199","305","Feng-2018-Cyber Risk Management with Risk Awar",""
"0.1093","1068","Wu-2018-Design of Evaluation System for Digita",""
"0.10894","567","Kovacs-2021-A collaborative game theory approa",""
"0.10813","862","Sadkhan-2019-Hybrid Strategies for Choosing Su",""
"0.10744","380","Guo-2022-Blockchain-based Reputation Evaluatio",""
"-","-","-","-"
"Topic","5"," "," "
"0.27417","974","Thakur-2020-Collusion Attack from Hubs in The",""
"0.23247","36","Alzahrani-2018-Towards true decentralization_",""
"0.218","866","Sai-2019-Disincentivizing double spend attacks",""
"0.21456","1123","Yaklai-2020-An architecture for game to game d",""
"0.19223","1208","Zheng-2019-New Game-Theoretic Analysis of DDoS",""
"0.19068","871","Salau-2022-Making Blockchain Validators Honest",""
"0.19011","721","McMenamin-2021-Achieving state machine replica",""
"0.18986","1169","Zappalà-2021-Game theoretical framework for an",""
"0.18818","845","Ranchal-Pedrosa-2021-Rational Agreement in the",""
"0.18381","846","Ranchal-Pedrosa-2022-Trap_ The Bait of Rationa",""
"0.18374","135","Breiki-2022-Trust Evolution Game in Blockchain",""
"0.18203","386","Gupta-2019-Colosseum_ A scalable permissioned",""
"0.17769","139","Brunjes-2020-Reward Sharing Schemes for Stake",""
"0.17723","1168","Zappalà-2020-Brief announcement_ Game theoreti",""
"0.17711","743","Motepalli-2021-Reward Mechanism for Blockchain",""
"0.17461","546","Kiayias-2021-Incentives against power grabs or",""
"0.17076","243","David-2018-21 - Bringing down the complexity_",""
"0.16955","393","Hall-Andersen-2021-Game Theory on the Blockcha",""
"0.16581","317","Fooladgar-2020-On Incentive Compatible Role-Ba",""
"0.16424","1075","Wu-2020-Infinity Battle_ A Glance at How Block",""
"-","-","-","-"
"Topic","6"," "," "
"0.38664","975","Thenjono-2022-The Business Prospect in Metaver",""
"0.361","1004","Valeonti-2021-Crypto collectibles, museum fund",""
"0.31107","253","Dhewanto-2022-Towards Policy Development of En",""
"0.31081","1167","Zandee-2022-Aiming for bullseye_ a novel gamep",""
"0.30259","1011","Veuger-2018-Trust in a viable real estate econ",""
"0.3004","67","Aysan-2021-Blockchain-based solutions in achie",""
"0.29345","806","Polas-2022-Blockchain Technology as a Game Cha",""
"0.2929","337","Gambo-2021-Effect of the Fourth Industrial Rev",""
"0.28769","308","Feng-2022-An analysis of the current status of",""
"0.28594","465","Hudson‐smith-2022-Incoming Metaverses_ Digital",""
"0.28095","863","Saeidnia-2023-Non-fungible tokens (NFT)_ a saf",""
"0.27763","1151","Yilmaz-2022-Examining the Use of Non-fungible",""
"0.27584","851","Read-2020-Libra Project_ Regulators Act on Glo",""
"0.2752","32","Alhojärvi-2020-Hacking finance_ experiments wi",""
"0.27419","295","Espina-Romero-2022-What Are the Topics That Bu",""
"0.26713","488","Jha-2023-COVID-19 Triggers a Paradigm Shift in",""
"0.26629","363","Goyanes-2020-Value and Intelligence of Busines",""
"0.26478","999","Uribe-Saldarria-2022-What If_ A Robot Challeng",""
"0.26098","584","Lado-2019-Behavioral Dynamics and Regulation o",""
"0.25955","797","Patrickson-2021-What do blockchain technologie",""
"-","-","-","-"
"Topic","7"," "," "
"0.4284","134","Braverman-2022-Optimal Short-Circuit Resilient",""
"0.42204","521","Kamath-2021-On Treewidth, Separators and Yao’s",""
"0.41961","133","Braverman-2019-Optimal short-circuit resilient",""
"0.36456","569","Kozachinskiy-2020-Multiparty Karchmer - Wigder",""
"0.31777","138","Broadnax-2021-Environmentally Friendly Composa",""
"0.3153","34","Alwen-2012-Collusion-preserving computation",""
"0.31123","479","Jafargholi-2017-Be adaptive, avoid overcommitt",""
"0.30523","580","Kumaresan-2015-How to use bitcoin to play dece",""
"0.30282","659","Liu-2019-Distributed K-Anonymity Location Priv",""
"0.29305","708","Maji-2021-Computational Hardness of Optimal Fa",""
"0.29211","228","Chongchitmate-2017-Resettably-sound resettable",""
"0.28919","347","Garay-2020-Resource-Restricted Cryptography_ R",""
"0.28612","154","Canetti-2012-Universally composable security w",""
"0.27053","115","Bitansky-2013-Why _Fiat-Shamir for proofs_ lac",""
"0.26168","343","Ganesh-2022-Secure Auctions in the Presence of",""
"0.26116","474","Ishai-2012-On efficient zero-knowledge PCPs",""
"0.25801","90","Baum-2016-How to prove knowledge of small secr",""
"0.25597","232","Ciet-2004-Transient fault induction attacks on",""
"0.25045","73","Bai-2016-Improved reduction from the bounded d",""
"0.2415","721","McMenamin-2021-Achieving state machine replica",""
"-","-","-","-"
"Topic","8"," "," "
"0.28511","1","10.3934%2Fjimo.2020049",""
"0.24982","816","Qi-2020-Nash Equilibrium and Social Optimizati",""
"0.24458","624","Li-2022-Analyzing Bitcoin transaction fees usi",""
"0.22948","985","Torky-2022-Scheduling and Securing Drone Charg",""
"0.22337","574","Kruminis-2022-Game-Theoretic Analysis of an Ex",""
"0.21196","662","Liu-2020-Economics of Blockchain Storage",""
"0.20936","605","Li-2019-Bitcoin Fee Decisions in Transaction C",""
"0.2087","472","Ilie-2021-Unstable throughput_ When the diffic",""
"0.20096","602","Li-2018-Transaction Queuing Game in Bitcoin Bl",""
"0.17454","1057","Wen-2022-Exploration of Mined Block Temporaril",""
"0.17007","78","Ballard-2020-Blockchain_ The facts and fiction",""
"0.16685","599","Li-2018-Blockchain queue theory",""
"0.16523","209","Chen-2022-TIPS_ Transaction Inclusion Protocol",""
"0.15943","623","Li-2022-A Novel GSP Auction Mechanism for Dyna",""
"0.15898","1105","Xu-2019-MWPoW_ Multiple Winners Proof of Work",""
"0.15895","1125","Yan-2020-Dynamic Game Model for Ranking Bitcoi",""
"0.15733","578","Kumar-2021-Proof of Game (PoG)_ A Proof of Wor",""
"0.15655","674","Liu-2022-A Storage Sustainability Mechanism Wi",""
"0.15619","571","Kraner-2022-Agent-based Modelling of Bitcoin C",""
"0.1524","576","Kumar-2020-Lightweight proof of game (LPoG)_ A",""
"-","-","-","-"
"Topic","9"," "," "
"0.2609","1101","Xiong-2022-Delay-Aware Cooperative Caching for",""
"0.23535","427","Hewa-2022-Demo_ Blockchain-based Secured and F",""
"0.22278","513","Kaddoura-2022-SH-P2P_ Self-Healing Peer-to-Pee",""
"0.21931","904","Shao-2019-Blockchain-Based SDN Security Guaran",""
"0.21925","906","Sharadqh-2023-Hybrid Chain_ Blockchain Enabled",""
"0.20368","500","Jiang-2022-GaS-PBFT_ A Game-based Node Selecti",""
"0.2031","540","Khan-2022-A Survey on Mobile Edge Computing fo",""
"0.19599","126","Bordel-2022-Distributed Trust and Reputation S",""
"0.1952","637","Liao-2020-Proof-of-balance_ Game-theoretic con",""
"0.19476","428","Hewa-2023-Blockchain and Game Theory Convergen",""
"0.18854","530","Karakus-2021-QoSChain_ Provisioning Inter-AS Q",""
"0.18826","398","Hao-2012-Mixed-strategy game based trust manag",""
"0.18624","1080","Wu-2023-Master-Slave Blockchain Framework_ Cro",""
"0.18361","737","Mondal-2020-BIND_ Blockchain-based flow-table",""
"0.16596","889","Seid-2022-Blockchain-Enabled Task Offloading W",""
"0.1616","429","Hewa-2023-Blockchain-Based Network Slice Broke",""
"0.15885","960","TSP_CSSE_25461",""
"0.15798","625","Li-2022-Edge Blockchain Construction Efficienc",""
"0.15704","1122","Yacob-2022-An Optimal Incentive Mechanism for",""
"0.15373","978","Tian-2020-Research on distributed blockchain-b",""
"-","-","-","-"
"Topic","10"," "," "
"0.29829","489","Ji-2021-Security Analysis of Blockchain Smart",""
"0.28469","85","Bartoletti-2021-A Theory of Automated Market M",""
"0.28173","86","Bartoletti-2022-A THEORY OF AUTOMATED MARKET M",""
"0.27727","720","McCorry-2020-You Sank My Battleship! A Case St",""
"0.27022","610","Li-2020-Dynamic Gas Estimation of Loops Using",""
"0.25692","1233","Zhu-2022-Making Smart Contract Classification",""
"0.2474","931","Spoto-2022-On the use of generic types for sma",""
"0.23534","98","Benini-2021-Power and Pitfalls of Generic Smar",""
"0.23053","188","Chen-2020-A Survey on Ethereum Systems Securit",""
"0.22989","1217","Zhou-2018-Trustworthy cloud service level agre",""
"0.22498","614","Li-2020-Trace-Based Dynamic Gas Estimation of",""
"0.21404","1218","Zhou-2019-A Blockchain based Witness Model for",""
"0.21217","221","Chepurnoy-2019-Multi-stage Contracts in the UT",""
"0.20629","754","Nam-2022-Formal Verification of Blockchain Sma",""
"0.20409","339","Gamidullaeva-2019-Smart contracts for multi-ag",""
"0.20337","53","Arora-2022-Smart Contracts and NFTs_ Non-Fungi",""
"0.20127","990","Trojanowska-2020-Secure Decentralized Applicat",""
"0.19486","1222","Zhou-2021-Enforcing trustworthy cloud SLA with",""
"0.19393","728","Min-2019-A security case study for blockchain",""
"0.19235","418","He-2020-Smart Contract Vulnerability Analysis",""
"-","-","-","-"
"Topic","11"," "," "
"0.30631","1135","Yang-2022-Decisions for Blockchain Adoption an",""
"0.27433","503","Jiang-2022-Research on carbon emission reducti",""
"0.2469","161","Cao-2022-Optimal Operation Policies in a Cross",""
"0.2274","1188","Zhang-2022-Economic Analysis of Decentralized",""
"0.22396","441","Hu-2021-Blockchain or not_ Optimal decisions f",""
"0.21427","499","Jiang-2022-Economic Analysis of Loot Box Marke",""
"0.21175","413","Hayrutdinov-2020-Coordination of Supply Chain",""
"0.20363","678","Liu-2022-The provision strategy of blockchain",""
"0.20243","590","Lee-2019-Economic analysis of blockchain techn",""
"0.2018","928","Song-2022-Blockchain’s role in e-commerce sell",""
"0.19912","493","Jia-2022-To EVM or Not to EVM_ Blockchain Comp",""
"0.19855","2","10.3934%2Fjimo.2022087",""
"0.19803","89","Bauer-2020-Is there a market for trusted car d",""
"0.18654","384","Guo-2022-The Marketing of Cross-border E-comme",""
"0.18187","378","Guo-2021-Optimized Combination of e-commerce P",""
"0.17688","1214","Zheng-2022-Supply chain quality level decision",""
"0.17586","640","Liao-2022-Governmental Anti-Pandemic and Subsi",""
"0.17348","1190","Zhang-2022-Optimal Pricing Decisions for Dual-",""
"0.16876","1228","Zhou-2022-Information Disclosure Decision for",""
"0.16199","929","Song-2023-Impact of Government Subsidies, Comp",""
"-","-","-","-"
"Topic","12"," "," "
"0.20943","366","Grillo-2022-Fashion and Metaverse_ an exposito",""
"0.19916","894","Seo-2022-Reminisce_ Blockchain Private Key Gen",""
"0.1858","1073","Wu-2020-Game theory for mobile location privac",""
"0.1753","1221","Zhou-2021-Data Trading for Blockchain-Based Da",""
"0.17455","266","Dong-2018-A method of image privacy protection",""
"0.15911","382","Guo-2022-Labrador_ towards fair and auditable",""
"0.15096","1013","Vishwa-2019-A Blockchain based approach for mu",""
"0.1505","1230","Zhu-2019-An Incentive Mechanism Using Shapley",""
