"Topic","1"," "," "
"0.29564","481","Jain-2021-Framework for Securing IoT Ecosystem",""
"0.27371","878","Samanta-2023-Secure 6G Communication in Smart",""
"0.27034","736","Mkrttchian-2021-The Impact of Blockchain Techn",""
"0.26714","538","Khaki-2021-Utilizing Blockchain Technologies w",""
"0.25454","842","Ramesh-2022-Under lock and key_ Incorporation",""
"0.25411","31","Alharbi-2021-A Blockchain Based Secure IoT Sol",""
"0.25003","882","Saritha-2021-Integration of Artificial Intelli",""
"0.2499","67","Aysan-2021-Blockchain-based solutions in achie",""
"0.23982","712","Manchanda-2020-Neoteric security and privacy s",""
"0.23598","287","El-dosuky-2019-SPAINChain_ Security, Privacy",""
"0.23474","108","Bhattacharya-2023-Towards Future Internet_ The",""
"0.23347","288","El-dosuky-2020-Using IoT and Blockchain for He",""
"0.22548","909","Sharma-2022-Frontiers of Blockchain for Railwa",""
"0.22389","96","Benaich-2022-Securing Big Data-Based Smart App",""
"0.22373","336","Gambhire-2018-Business Potential and Impact of",""
"0.2225","340","Gamidullaeva-2023-A Design Concept for a Touri",""
"0.22237","82","Barka-2021-Sthm_ A secured and trusted healthc",""
"0.22211","705","Mahapatra-2022-A Hybrid Connected Approach of",""
"0.22019","308","Feng-2022-An analysis of the current status of",""
"0.21996","351","Ghajar-2022-Schloss_ Blockchain-Based System A",""
"-","-","-","-"
"Topic","2"," "," "
"0.28165","295","Espina-Romero-2022-What Are the Topics That Bu",""
"0.27998","14","Agbo-2021-Scientific production and thematic b",""
"0.27987","851","Read-2020-Libra Project_ Regulators Act on Glo",""
"0.27484","584","Lado-2019-Behavioral Dynamics and Regulation o",""
"0.26967","16","Agmon-2022-Distributed Ledger Technology (DLT)",""
"0.25806","465","Hudson‐smith-2022-Incoming Metaverses_ Digital",""
"0.24976","247","Delfabbro-2021-The psychology of cryptocurrenc",""
"0.24874","363","Goyanes-2020-Value and Intelligence of Busines",""
"0.2438","116","Block-2021-The entrepreneurial finance markets",""
"0.23482","32","Alhojärvi-2020-Hacking finance_ experiments wi",""
"0.23454","91","Baur-2015-Cryptocurrencies as a disruption_ em",""
"0.23008","815","Puglisi-2022-Evolving Regulatory Frameworks_ B",""
"0.22878","233","Corrales Compag-2020-Legal Aspects of Decentra",""
"0.22748","800","Peters-2021-Building human security and an ent",""
"0.21822","900","Shah-2021-A Framework for Designing Self-susta",""
"0.21758","488","Jha-2023-COVID-19 Triggers a Paradigm Shift in",""
"0.21594","132","Brache-2021-Relational Capital and Blockchain_",""
"0.20563","253","Dhewanto-2022-Towards Policy Development of En",""
"0.20329","248","Delfabbro-2022-Understanding the mechanics and",""
"0.20194","164","Carnevale-2020-Ethics and Decisions in Distrib",""
"-","-","-","-"
"Topic","3"," "," "
"0.28184","464","Hubáček-2013-Limits on the power of cryptograp",""
"0.27742","347","Garay-2020-Resource-Restricted Cryptography_ R",""
"0.27032","708","Maji-2021-Computational Hardness of Optimal Fa",""
"0.25616","580","Kumaresan-2015-How to use bitcoin to play dece",""
"0.25418","34","Alwen-2012-Collusion-preserving computation",""
"0.24682","134","Braverman-2022-Optimal Short-Circuit Resilient",""
"0.24121","314","Ferreira-2021-Proof-of-Stake Mining Games with",""
"0.2411","154","Canetti-2012-Universally composable security w",""
"0.24017","479","Jafargholi-2017-Be adaptive, avoid overcommitt",""
"0.23732","115","Bitansky-2013-Why _Fiat-Shamir for proofs_ lac",""
"0.23715","133","Braverman-2019-Optimal short-circuit resilient",""
"0.23715","90","Baum-2016-How to prove knowledge of small secr",""
"0.23596","521","Kamath-2021-On Treewidth, Separators and Yao’s",""
