Topic,1
blockchain,0.012103
technology,0.0090467
research,0.0063481
application,0.0061818
digital,0.0057858
new,0.0048592
study,0.0040857
business,0.003699
online,0.0035888
platform,0.0035608
-,-
Topic,2
type,0.0050232
same,0.0047646
description,0.0040829
faunistics,0.0040724
laccophilus,0.0039536
large,0.0037578
ong,0.003583
nline,0.0035201
ibrary,0.0035201
iley.com,0.0035166
-,-
Topic,3
datum,0.036924
blockchain,0.032443
node,0.021439
system,0.019388
network,0.014939
security,0.0089337
base,0.0069705
propose,0.0066206
iot,0.0065672
privacy,0.006494
-,-
Topic,4
block,0.028232
transaction,0.020749
miner,0.013719
attack,0.012087
bitcoin,0.011502
time,0.0080783
protocol,0.0077646
reward,0.0072831
hash,0.006592
consensus,0.0058762
-,-
Topic,5
chain,0.02026
blockchain,0.018856
supply,0.017082
supply chain,0.01367
technology,0.013336
information,0.012692
cost,0.011189
product,0.0090006
blockchain technology,0.0089202
consumer,0.0079011
-,-
Topic,6
resource,0.013091
network,0.010271
computing,0.0098886
task,0.0084139
service,0.0082537
edge,0.0081367
algorithm,0.0071995
vehicle,0.0068938
utility,0.0067234
mobile,0.0064076
-,-
Topic,7
key,0.014089
security,0.0097764
scheme,0.0089814
protocol,0.0076963
message,0.0067688
party,0.0066748
function,0.006424
output,0.0056689
set,0.005629
follow,0.0052173
-,-
Topic,8
energy,0.018967
transaction,0.0087692
trading,0.0087692
vol,0.0083267
true,0.0082967
city,0.0074478
power,0.0071255
false,0.0069331
price,0.0068333
apply,0.0067972
-,-
Topic,9
game,0.023926
contract,0.022149
player,0.014987
smart,0.014542
smart contract,0.013719
value,0.0075317
ethereum,0.0070873
user,0.0066493
transaction,0.0063926
token,0.0058461
-,-
Topic,10
strategy,0.022907
game,0.020818
pool,0.017274
mining,0.016174
equilibrium,0.010512
model,0.0096819
power,0.0091227
miner,0.0084839
value,0.0073579
analysis,0.0071205
-,-
