Topic,1
blockchain,0.029174
system,0.02917
application,0.017212
technology,0.016194
process,0.010723
management,0.0098815
security,0.0097943
provide,0.008458
information,0.0083297
access,0.00783
-,-
Topic,2
network,0.013254
address,0.011321
figure,0.0090837
feature,0.0084265
analysis,0.0077634
bitcoin,0.0076977
example,0.0070764
exchange,0.0063326
different,0.0056784
type,0.005556
-,-
Topic,3
user,0.047679
system,0.020024
participant,0.017272
number,0.015339
result,0.014723
mechanism,0.014005
time,0.012535
cost,0.011226
reward,0.0098743
design,0.008812
-,-
Topic,4
value,0.024356
model,0.020874
provider,0.017125
system,0.01489
process,0.014552
different,0.012652
base,0.012558
theory,0.010028
result,0.0097178
show,0.0092096
-,-
Topic,5
game,0.069839
player,0.04383
consensus,0.015085
attack,0.011158
node,0.0097988
stake,0.0076421
play,0.0073928
blockchains,0.0071746
security,0.0069907
new,0.0063549
-,-
Topic,6
digital,0.01541
research,0.01054
new,0.009864
business,0.0098059
online,0.0083259
technology,0.0079573
world,0.0074698
metaverse,0.0073218
study,0.0069793
virtual,0.0067356
-,-
Topic,7
protocol,0.029998
party,0.012425
set,0.0099117
follow,0.0097248
proof,0.0096075
round,0.0095568
define,0.0087393
function,0.0083844
definition,0.008302
let,0.0082767
-,-
Topic,8
transaction,0.085241
block,0.055183
time,0.029228
blockchain,0.028914
fee,0.017897
hash,0.014686
number,0.014116
rate,0.012606
high,0.0101
average,0.0098545
-,-
Topic,9
network,0.059757
node,0.052737
propose,0.017834
algorithm,0.017617
consensus,0.015955
device,0.015431
iot,0.014627
blockchain,0.012187
communication,0.012019
number,0.0096849
-,-
Topic,10
contract,0.063396
smart,0.03955
smart contract,0.039149
ethereum,0.020078
token,0.017222
transaction,0.016247
blockchain,0.011914
state,0.0090721
function,0.008461
gas,0.0073589
-,-
Topic,11
price,0.036505
cost,0.029647
profit,0.025106
strategy,0.021079
optimal,0.016584
increase,0.016431
market,0.01554
service,0.013067
equilibrium,0.012267
model,0.010305
-,-
Topic,12
datum,0.1463
privacy,0.023538
storage,0.020335
user,0.020097
cloud,0.020097
service,0.015854
store,0.012581
share,0.012497
