Topic,1
blockchain,0.041035
datum,0.039524
node,0.022866
network,0.022133
system,0.021578
security,0.010664
iot,0.0091939
propose,0.0090016
base,0.0088474
process,0.0088352
-,-
Topic,2
contract,0.028745
transaction,0.02704
game,0.019835
smart,0.019466
user,0.015564
player,0.010437
ethereum,0.0098394
time,0.0086427
address,0.0081694
token,0.0077262
-,-
Topic,3
information,0.0097704
key,0.0097618
system,0.0092683
public,0.0088244
datum,0.0080486
private,0.0067255
participant,0.0061997
trust,0.0061027
user,0.0059519
provide,0.0057019
-,-
Topic,4
blockchain,0.015435
technology,0.01442
research,0.00943
digital,0.0080878
business,0.0071864
study,0.0068278
game,0.0067949
development,0.0051484
new,0.0051369
financial,0.0049444
-,-
Topic,5
miner,0.02486
block,0.024335
mining,0.017901
pool,0.016358
game,0.015345
strategy,0.014669
attack,0.01296
player,0.01173
reward,0.011257
blockchain,0.01068
-,-
Topic,6
vol,0.014936
network,0.011456
true,0.011332
vehicle,0.010235
propose,0.0097552
false,0.0095417
transaction,0.009142
scheme,0.0079565
algorithm,0.0078369
apply,0.0073074
-,-
Topic,7
protocol,0.013635
key,0.012108
security,0.011712
scheme,0.010354
message,0.0091021
party,0.0077389
function,0.0074733
output,0.0073078
encryption,0.0069489
query,0.0069443
-,-
Topic,8
resource,0.025887
computing,0.01918
service,0.01854
edge,0.01755
task,0.013664
game,0.012736
cloud,0.012648
mobile,0.012506
user,0.012407
provider,0.010351
-,-
Topic,9
energy,0.028363
blockchain,0.019946
chain,0.016515
supply,0.016488
price,0.012083
cost,0.011912
information,0.011351
power,0.011211
model,0.011114
technology,0.010526
-,-
Topic,10
faunistics,0.0098205
laccophilus,0.0095339
exs,0.0077131
ferrugineous,0.007494
fine,0.0072073
type,0.0071736
description,0.0069882
amgs,0.0064824
mesh,0.0063728
same,0.0062885
-,-
